chain,draw,step_size
0,311,0.002485180883825769
0,312,0.002485180883825769
0,313,0.002485180883825769
0,314,0.002485180883825769
0,315,0.002485180883825769
0,316,0.002485180883825769
0,317,0.002485180883825769
0,318,0.002485180883825769
0,319,0.002485180883825769
0,320,0.002485180883825769
0,321,0.002485180883825769
0,322,0.002485180883825769
0,323,0.002485180883825769
0,324,0.002485180883825769
0,325,0.002485180883825769
0,326,0.002485180883825769
0,327,0.002485180883825769
0,328,0.002485180883825769
0,329,0.002485180883825769
0,330,0.002485180883825769
0,331,0.002485180883825769
0,332,0.002485180883825769
0,333,0.002485180883825769
0,334,0.002485180883825769
0,335,0.002485180883825769
0,336,0.002485180883825769
0,337,0.002485180883825769
0,338,0.002485180883825769
0,339,0.002485180883825769
0,340,0.002485180883825769
0,341,0.002485180883825769
0,342,0.002485180883825769
0,343,0.002485180883825769
0,344,0.002485180883825769
0,345,0.002485180883825769
0,346,0.002485180883825769
0,347,0.002485180883825769
0,348,0.002485180883825769
0,349,0.002485180883825769
0,350,0.002485180883825769
0,351,0.002485180883825769
0,352,0.002485180883825769
0,353,0.002485180883825769
0,354,0.002485180883825769
0,355,0.002485180883825769
0,356,0.002485180883825769
0,357,0.002485180883825769
0,358,0.002485180883825769
0,359,0.002485180883825769
0,360,0.002485180883825769
0,361,0.002485180883825769
0,362,0.002485180883825769
0,363,0.002485180883825769
0,364,0.002485180883825769
0,365,0.002485180883825769
0,366,0.002485180883825769
0,367,0.002485180883825769
0,368,0.002485180883825769
0,369,0.002485180883825769
0,370,0.002485180883825769
0,371,0.002485180883825769
0,372,0.002485180883825769
0,373,0.002485180883825769
0,374,0.002485180883825769
0,375,0.002485180883825769
0,376,0.002485180883825769
0,377,0.002485180883825769
0,378,0.002485180883825769
0,379,0.002485180883825769
0,380,0.002485180883825769
0,381,0.002485180883825769
0,382,0.002485180883825769
0,383,0.002485180883825769
0,384,0.002485180883825769
0,385,0.002485180883825769
0,386,0.002485180883825769
0,387,0.002485180883825769
0,388,0.002485180883825769
0,389,0.002485180883825769
0,390,0.002485180883825769
0,391,0.002485180883825769
0,392,0.002485180883825769
0,393,0.002485180883825769
0,394,0.002485180883825769
0,395,0.002485180883825769
0,396,0.002485180883825769
0,397,0.002485180883825769
0,398,0.002485180883825769
0,399,0.002485180883825769
0,400,0.002485180883825769
0,401,0.002485180883825769
0,402,0.002485180883825769
0,403,0.002485180883825769
0,404,0.002485180883825769
0,405,0.002485180883825769
0,406,0.002485180883825769
0,407,0.002485180883825769
0,408,0.002485180883825769
0,409,0.002485180883825769
0,410,0.002485180883825769
0,411,0.002485180883825769
0,412,0.002485180883825769
0,413,0.002485180883825769
0,414,0.002485180883825769
0,415,0.002485180883825769
0,416,0.002485180883825769
0,417,0.002485180883825769
0,418,0.002485180883825769
0,419,0.002485180883825769
0,420,0.002485180883825769
0,421,0.002485180883825769
0,422,0.002485180883825769
0,423,0.002485180883825769
0,424,0.002485180883825769
0,425,0.002485180883825769
0,426,0.002485180883825769
0,427,0.002485180883825769
0,428,0.002485180883825769
0,429,0.002485180883825769
0,430,0.002485180883825769
0,431,0.002485180883825769
0,432,0.002485180883825769
0,433,0.002485180883825769
0,434,0.002485180883825769
0,435,0.002485180883825769
0,436,0.002485180883825769
0,437,0.002485180883825769
0,438,0.002485180883825769
0,439,0.002485180883825769
0,440,0.002485180883825769
0,441,0.002485180883825769
0,442,0.002485180883825769
0,443,0.002485180883825769
0,444,0.002485180883825769
0,445,0.002485180883825769
0,446,0.002485180883825769
0,447,0.002485180883825769
0,448,0.002485180883825769
0,449,0.002485180883825769
0,450,0.002485180883825769
0,451,0.002485180883825769
0,452,0.002485180883825769
0,453,0.002485180883825769
0,454,0.002485180883825769
0,455,0.002485180883825769
0,456,0.002485180883825769
0,457,0.002485180883825769
0,458,0.002485180883825769
0,459,0.002485180883825769
0,460,0.002485180883825769
0,461,0.002485180883825769
0,462,0.002485180883825769
0,463,0.002485180883825769
0,464,0.002485180883825769
0,465,0.002485180883825769
0,466,0.002485180883825769
0,467,0.002485180883825769
0,468,0.002485180883825769
0,469,0.002485180883825769
0,470,0.002485180883825769
0,471,0.002485180883825769
0,472,0.002485180883825769
0,473,0.002485180883825769
0,474,0.002485180883825769
0,475,0.002485180883825769
0,476,0.002485180883825769
0,477,0.002485180883825769
0,478,0.002485180883825769
0,479,0.002485180883825769
0,480,0.002485180883825769
0,481,0.002485180883825769
0,482,0.002485180883825769
0,483,0.002485180883825769
0,484,0.002485180883825769
0,485,0.002485180883825769
0,486,0.002485180883825769
0,487,0.002485180883825769
0,488,0.002485180883825769
0,489,0.002485180883825769
0,490,0.002485180883825769
0,491,0.002485180883825769
0,492,0.002485180883825769
0,493,0.002485180883825769
0,494,0.002485180883825769
0,495,0.002485180883825769
0,496,0.002485180883825769
0,497,0.002485180883825769
0,498,0.002485180883825769
0,499,0.002485180883825769
0,500,0.002485180883825769
0,501,0.002485180883825769
0,502,0.002485180883825769
0,503,0.002485180883825769
0,504,0.002485180883825769
0,505,0.002485180883825769
0,506,0.002485180883825769
0,507,0.002485180883825769
0,508,0.002485180883825769
0,509,0.002485180883825769
0,510,0.002485180883825769
0,511,0.002485180883825769
0,512,0.002485180883825769
0,513,0.002485180883825769
0,514,0.002485180883825769
0,515,0.002485180883825769
0,516,0.002485180883825769
0,517,0.002485180883825769
0,518,0.002485180883825769
0,519,0.002485180883825769
0,520,0.002485180883825769
0,521,0.002485180883825769
0,522,0.002485180883825769
0,523,0.002485180883825769
0,524,0.002485180883825769
0,525,0.002485180883825769
0,526,0.002485180883825769
0,527,0.002485180883825769
0,528,0.002485180883825769
0,529,0.002485180883825769
0,530,0.002485180883825769
0,531,0.002485180883825769
0,532,0.002485180883825769
0,533,0.002485180883825769
0,534,0.002485180883825769
0,535,0.002485180883825769
0,536,0.002485180883825769
0,537,0.002485180883825769
0,538,0.002485180883825769
0,539,0.002485180883825769
0,540,0.002485180883825769
0,541,0.002485180883825769
0,542,0.002485180883825769
0,543,0.002485180883825769
0,544,0.002485180883825769
0,545,0.002485180883825769
0,546,0.002485180883825769
0,547,0.002485180883825769
0,548,0.002485180883825769
0,549,0.002485180883825769
0,550,0.002485180883825769
0,551,0.002485180883825769
0,552,0.002485180883825769
0,553,0.002485180883825769
0,554,0.002485180883825769
0,555,0.002485180883825769
0,556,0.002485180883825769
0,557,0.002485180883825769
0,558,0.002485180883825769
0,559,0.002485180883825769
0,560,0.002485180883825769
0,561,0.002485180883825769
0,562,0.002485180883825769
0,563,0.002485180883825769
0,564,0.002485180883825769
0,565,0.002485180883825769
0,566,0.002485180883825769
0,567,0.002485180883825769
0,568,0.002485180883825769
0,569,0.002485180883825769
0,570,0.002485180883825769
0,571,0.002485180883825769
0,572,0.002485180883825769
0,573,0.002485180883825769
0,574,0.002485180883825769
0,575,0.002485180883825769
0,576,0.002485180883825769
0,577,0.002485180883825769
0,578,0.002485180883825769
0,579,0.002485180883825769
0,580,0.002485180883825769
0,581,0.002485180883825769
0,582,0.002485180883825769
0,583,0.002485180883825769
0,584,0.002485180883825769
0,585,0.002485180883825769
0,586,0.002485180883825769
0,587,0.002485180883825769
0,588,0.002485180883825769
0,589,0.002485180883825769
0,590,0.002485180883825769
0,591,0.002485180883825769
0,592,0.002485180883825769
0,593,0.002485180883825769
0,594,0.002485180883825769
0,595,0.002485180883825769
0,596,0.002485180883825769
0,597,0.002485180883825769
0,598,0.002485180883825769
0,599,0.002485180883825769
0,600,0.002485180883825769
0,601,0.002485180883825769
0,602,0.002485180883825769
0,603,0.002485180883825769
0,604,0.002485180883825769
0,605,0.002485180883825769
0,606,0.002485180883825769
0,607,0.002485180883825769
0,608,0.002485180883825769
0,609,0.002485180883825769
0,610,0.002485180883825769
0,611,0.002485180883825769
0,612,0.002485180883825769
0,613,0.002485180883825769
0,614,0.002485180883825769
0,615,0.002485180883825769
0,616,0.002485180883825769
0,617,0.002485180883825769
0,618,0.002485180883825769
0,619,0.002485180883825769
0,620,0.002485180883825769
0,621,0.002485180883825769
0,622,0.002485180883825769
0,623,0.002485180883825769
0,624,0.002485180883825769
0,625,0.002485180883825769
0,626,0.002485180883825769
0,627,0.002485180883825769
0,628,0.002485180883825769
0,629,0.002485180883825769
0,630,0.002485180883825769
0,631,0.002485180883825769
0,632,0.002485180883825769
0,633,0.002485180883825769
0,634,0.002485180883825769
0,635,0.002485180883825769
0,636,0.002485180883825769
0,637,0.002485180883825769
0,638,0.002485180883825769
0,639,0.002485180883825769
0,640,0.002485180883825769
0,641,0.002485180883825769
0,642,0.002485180883825769
0,643,0.002485180883825769
0,644,0.002485180883825769
0,645,0.002485180883825769
0,646,0.002485180883825769
0,647,0.002485180883825769
0,648,0.002485180883825769
0,649,0.002485180883825769
0,650,0.002485180883825769
0,651,0.002485180883825769
0,652,0.002485180883825769
0,653,0.002485180883825769
0,654,0.002485180883825769
0,655,0.002485180883825769
0,656,0.002485180883825769
0,657,0.002485180883825769
0,658,0.002485180883825769
0,659,0.002485180883825769
0,660,0.002485180883825769
0,661,0.002485180883825769
0,662,0.002485180883825769
0,663,0.002485180883825769
0,664,0.002485180883825769
0,665,0.002485180883825769
0,666,0.002485180883825769
0,667,0.002485180883825769
0,668,0.002485180883825769
0,669,0.002485180883825769
0,670,0.002485180883825769
0,671,0.002485180883825769
0,672,0.002485180883825769
0,673,0.002485180883825769
0,674,0.002485180883825769
0,675,0.002485180883825769
0,676,0.002485180883825769
0,677,0.002485180883825769
0,678,0.002485180883825769
0,679,0.002485180883825769
0,680,0.002485180883825769
0,681,0.002485180883825769
0,682,0.002485180883825769
0,683,0.002485180883825769
0,684,0.002485180883825769
0,685,0.002485180883825769
0,686,0.002485180883825769
0,687,0.002485180883825769
0,688,0.002485180883825769
0,689,0.002485180883825769
0,690,0.002485180883825769
0,691,0.002485180883825769
0,692,0.002485180883825769
0,693,0.002485180883825769
0,694,0.002485180883825769
0,695,0.002485180883825769
0,696,0.002485180883825769
0,697,0.002485180883825769
0,698,0.002485180883825769
0,699,0.002485180883825769
0,700,0.002485180883825769
0,701,0.002485180883825769
0,702,0.002485180883825769
0,703,0.002485180883825769
0,704,0.002485180883825769
0,705,0.002485180883825769
0,706,0.002485180883825769
0,707,0.002485180883825769
0,708,0.002485180883825769
0,709,0.002485180883825769
0,710,0.002485180883825769
0,711,0.002485180883825769
0,712,0.002485180883825769
0,713,0.002485180883825769
0,714,0.002485180883825769
0,715,0.002485180883825769
0,716,0.002485180883825769
0,717,0.002485180883825769
0,718,0.002485180883825769
0,719,0.002485180883825769
0,720,0.002485180883825769
0,721,0.002485180883825769
0,722,0.002485180883825769
0,723,0.002485180883825769
0,724,0.002485180883825769
0,725,0.002485180883825769
0,726,0.002485180883825769
0,727,0.002485180883825769
0,728,0.002485180883825769
0,729,0.002485180883825769
0,730,0.002485180883825769
0,731,0.002485180883825769
0,732,0.002485180883825769
0,733,0.002485180883825769
0,734,0.002485180883825769
0,735,0.002485180883825769
0,736,0.002485180883825769
0,737,0.002485180883825769
0,738,0.002485180883825769
0,739,0.002485180883825769
0,740,0.002485180883825769
0,741,0.002485180883825769
0,742,0.002485180883825769
0,743,0.002485180883825769
0,744,0.002485180883825769
0,745,0.002485180883825769
0,746,0.002485180883825769
0,747,0.002485180883825769
0,748,0.002485180883825769
0,749,0.002485180883825769
0,750,0.002485180883825769
0,751,0.002485180883825769
0,752,0.002485180883825769
0,753,0.002485180883825769
0,754,0.002485180883825769
0,755,0.002485180883825769
0,756,0.002485180883825769
0,757,0.002485180883825769
0,758,0.002485180883825769
0,759,0.002485180883825769
0,760,0.002485180883825769
0,761,0.002485180883825769
0,762,0.002485180883825769
0,763,0.002485180883825769
0,764,0.002485180883825769
0,765,0.002485180883825769
0,766,0.002485180883825769
0,767,0.002485180883825769
0,768,0.002485180883825769
0,769,0.002485180883825769
0,770,0.002485180883825769
0,771,0.002485180883825769
0,772,0.002485180883825769
0,773,0.002485180883825769
0,774,0.002485180883825769
0,775,0.002485180883825769
0,776,0.002485180883825769
0,777,0.002485180883825769
0,778,0.002485180883825769
0,779,0.002485180883825769
0,780,0.002485180883825769
0,781,0.002485180883825769
0,782,0.002485180883825769
0,783,0.002485180883825769
0,784,0.002485180883825769
0,785,0.002485180883825769
0,786,0.002485180883825769
0,787,0.002485180883825769
0,788,0.002485180883825769
0,789,0.002485180883825769
0,790,0.002485180883825769
0,791,0.002485180883825769
0,792,0.002485180883825769
0,793,0.002485180883825769
0,794,0.002485180883825769
0,795,0.002485180883825769
0,796,0.002485180883825769
0,797,0.002485180883825769
0,798,0.002485180883825769
0,799,0.002485180883825769
0,800,0.002485180883825769
0,801,0.002485180883825769
0,802,0.002485180883825769
0,803,0.002485180883825769
0,804,0.002485180883825769
0,805,0.002485180883825769
0,806,0.002485180883825769
0,807,0.002485180883825769
0,808,0.002485180883825769
0,809,0.002485180883825769
0,810,0.002485180883825769
0,811,0.002485180883825769
0,812,0.002485180883825769
0,813,0.002485180883825769
0,814,0.002485180883825769
0,815,0.002485180883825769
0,816,0.002485180883825769
0,817,0.002485180883825769
0,818,0.002485180883825769
0,819,0.002485180883825769
0,820,0.002485180883825769
0,821,0.002485180883825769
0,822,0.002485180883825769
0,823,0.002485180883825769
0,824,0.002485180883825769
0,825,0.002485180883825769
0,826,0.002485180883825769
0,827,0.002485180883825769
0,828,0.002485180883825769
0,829,0.002485180883825769
0,830,0.002485180883825769
0,831,0.002485180883825769
0,832,0.002485180883825769
0,833,0.002485180883825769
0,834,0.002485180883825769
0,835,0.002485180883825769
0,836,0.002485180883825769
0,837,0.002485180883825769
0,838,0.002485180883825769
0,839,0.002485180883825769
0,840,0.002485180883825769
0,841,0.002485180883825769
0,842,0.002485180883825769
0,843,0.002485180883825769
0,844,0.002485180883825769
0,845,0.002485180883825769
0,846,0.002485180883825769
0,847,0.002485180883825769
0,848,0.002485180883825769
0,849,0.002485180883825769
0,850,0.002485180883825769
0,851,0.002485180883825769
0,852,0.002485180883825769
0,853,0.002485180883825769
0,854,0.002485180883825769
0,855,0.002485180883825769
0,856,0.002485180883825769
0,857,0.002485180883825769
0,858,0.002485180883825769
0,859,0.002485180883825769
0,860,0.002485180883825769
0,861,0.002485180883825769
0,862,0.002485180883825769
0,863,0.002485180883825769
0,864,0.002485180883825769
0,865,0.002485180883825769
0,866,0.002485180883825769
0,867,0.002485180883825769
0,868,0.002485180883825769
0,869,0.002485180883825769
0,870,0.002485180883825769
0,871,0.002485180883825769
0,872,0.002485180883825769
0,873,0.002485180883825769
0,874,0.002485180883825769
0,875,0.002485180883825769
0,876,0.002485180883825769
0,877,0.002485180883825769
0,878,0.002485180883825769
0,879,0.002485180883825769
0,880,0.002485180883825769
0,881,0.002485180883825769
0,882,0.002485180883825769
0,883,0.002485180883825769
0,884,0.002485180883825769
0,885,0.002485180883825769
0,886,0.002485180883825769
0,887,0.002485180883825769
0,888,0.002485180883825769
0,889,0.002485180883825769
0,890,0.002485180883825769
0,891,0.002485180883825769
0,892,0.002485180883825769
0,893,0.002485180883825769
0,894,0.002485180883825769
0,895,0.002485180883825769
0,896,0.002485180883825769
0,897,0.002485180883825769
0,898,0.002485180883825769
0,899,0.002485180883825769
0,900,0.002485180883825769
0,901,0.002485180883825769
0,902,0.002485180883825769
0,903,0.002485180883825769
0,904,0.002485180883825769
0,905,0.002485180883825769
0,906,0.002485180883825769
0,907,0.002485180883825769
0,908,0.002485180883825769
0,909,0.002485180883825769
0,910,0.002485180883825769
0,911,0.002485180883825769
0,912,0.002485180883825769
0,913,0.002485180883825769
0,914,0.002485180883825769
0,915,0.002485180883825769
0,916,0.002485180883825769
0,917,0.002485180883825769
0,918,0.002485180883825769
0,919,0.002485180883825769
0,920,0.002485180883825769
0,921,0.002485180883825769
0,922,0.002485180883825769
0,923,0.002485180883825769
0,924,0.002485180883825769
0,925,0.002485180883825769
0,926,0.002485180883825769
0,927,0.002485180883825769
0,928,0.002485180883825769
0,929,0.002485180883825769
0,930,0.002485180883825769
0,931,0.002485180883825769
0,932,0.002485180883825769
0,933,0.002485180883825769
0,934,0.002485180883825769
0,935,0.002485180883825769
0,936,0.002485180883825769
0,937,0.002485180883825769
0,938,0.002485180883825769
0,939,0.002485180883825769
0,940,0.002485180883825769
0,941,0.002485180883825769
0,942,0.002485180883825769
0,943,0.002485180883825769
0,944,0.002485180883825769
0,945,0.002485180883825769
0,946,0.002485180883825769
0,947,0.002485180883825769
0,948,0.002485180883825769
0,949,0.002485180883825769
0,950,0.002485180883825769
0,951,0.002485180883825769
0,952,0.002485180883825769
0,953,0.002485180883825769
0,954,0.002485180883825769
0,955,0.002485180883825769
0,956,0.002485180883825769
0,957,0.002485180883825769
0,958,0.002485180883825769
0,959,0.002485180883825769
0,960,0.002485180883825769
0,961,0.002485180883825769
0,962,0.002485180883825769
0,963,0.002485180883825769
0,964,0.002485180883825769
0,965,0.002485180883825769
0,966,0.002485180883825769
0,967,0.002485180883825769
0,968,0.002485180883825769
0,969,0.002485180883825769
0,970,0.002485180883825769
0,971,0.002485180883825769
0,972,0.002485180883825769
0,973,0.002485180883825769
0,974,0.002485180883825769
0,975,0.002485180883825769
0,976,0.002485180883825769
0,977,0.002485180883825769
0,978,0.002485180883825769
0,979,0.002485180883825769
0,980,0.002485180883825769
0,981,0.002485180883825769
0,982,0.002485180883825769
0,983,0.002485180883825769
0,984,0.002485180883825769
0,985,0.002485180883825769
0,986,0.002485180883825769
0,987,0.002485180883825769
0,988,0.002485180883825769
0,989,0.002485180883825769
0,990,0.002485180883825769
0,991,0.002485180883825769
0,992,0.002485180883825769
0,993,0.002485180883825769
0,994,0.002485180883825769
0,995,0.002485180883825769
0,996,0.002485180883825769
0,997,0.002485180883825769
0,998,0.002485180883825769
0,999,0.002485180883825769
0,1000,0.002485180883825769
0,1001,0.002485180883825769
0,1002,0.002485180883825769
0,1003,0.002485180883825769
0,1004,0.002485180883825769
0,1005,0.002485180883825769
0,1006,0.002485180883825769
0,1007,0.002485180883825769
0,1008,0.002485180883825769
0,1009,0.002485180883825769
0,1010,0.002485180883825769
0,1011,0.002485180883825769
0,1012,0.002485180883825769
0,1013,0.002485180883825769
0,1014,0.002485180883825769
0,1015,0.002485180883825769
0,1016,0.002485180883825769
0,1017,0.002485180883825769
0,1018,0.002485180883825769
0,1019,0.002485180883825769
0,1020,0.002485180883825769
0,1021,0.002485180883825769
0,1022,0.002485180883825769
0,1023,0.002485180883825769
0,1024,0.002485180883825769
0,1025,0.002485180883825769
0,1026,0.002485180883825769
0,1027,0.002485180883825769
0,1028,0.002485180883825769
0,1029,0.002485180883825769
0,1030,0.002485180883825769
0,1031,0.002485180883825769
0,1032,0.002485180883825769
0,1033,0.002485180883825769
0,1034,0.002485180883825769
0,1035,0.002485180883825769
0,1036,0.002485180883825769
0,1037,0.002485180883825769
0,1038,0.002485180883825769
0,1039,0.002485180883825769
0,1040,0.002485180883825769
0,1041,0.002485180883825769
0,1042,0.002485180883825769
0,1043,0.002485180883825769
0,1044,0.002485180883825769
0,1045,0.002485180883825769
0,1046,0.002485180883825769
0,1047,0.002485180883825769
0,1048,0.002485180883825769
0,1049,0.002485180883825769
0,1050,0.002485180883825769
0,1051,0.002485180883825769
0,1052,0.002485180883825769
0,1053,0.002485180883825769
0,1054,0.002485180883825769
0,1055,0.002485180883825769
0,1056,0.002485180883825769
0,1057,0.002485180883825769
0,1058,0.002485180883825769
0,1059,0.002485180883825769
0,1060,0.002485180883825769
0,1061,0.002485180883825769
0,1062,0.002485180883825769
0,1063,0.002485180883825769
0,1064,0.002485180883825769
0,1065,0.002485180883825769
0,1066,0.002485180883825769
0,1067,0.002485180883825769
0,1068,0.002485180883825769
0,1069,0.002485180883825769
